process,product_name,type,unit,value,product_type,carbon_content,data_source
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",sulfuric_acid,RAW MATERIALS,kg,-0.09580174110388637,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",water,RAW MATERIALS,kg,-14.430762889620183,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",co2_emission,EMISSION,kg,2.847699736669023,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",agricultural_residue,RAW MATERIALS,kg,-1.4426350326602866,intermediate,0.494,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",cooling_water,UTILITIES,MJ,-0.6128297481277333,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",electricity,UTILITIES,kWh,-0.3432298587904772,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",enzyme,RAW MATERIALS,kg,-0.004860964838618141,intermediate,0.53,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",glucose,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",steam_high,UTILITIES,MJ,-2.503256101860726,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",water,RAW MATERIALS,kg,-9.11180566413376,raw_material,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of agricultural residue, according to Nitzsche2016",co2_emission,EMISSION,kg,1.0696966714844571,emission,0.2727272727272727,https://doi.org/10.1016/j.biortech.2015.11.008
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",agricultural_residue,RAW MATERIALS,kg,-2.009314773477659,intermediate,0.494,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",cooling_water,UTILITIES,MJ,-2.3596568365455552,intermediate,0.0,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",corn_steep_liquor,RAW MATERIALS,kg,-0.04686855511365699,intermediate,0.3896,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",lactic_acid,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",sodium_hydroxide,RAW MATERIALS,kg,-0.0012884923157851242,raw_material,0.0,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",sulfur_dioxide,RAW MATERIALS,kg,-0.018784517087434654,intermediate,0.0,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",trimethylamine,RAW MATERIALS,kg,-0.023555342996643653,intermediate,0.6101694915254238,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",water,RAW MATERIALS,kg,-16.239063761901573,raw_material,0.0,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of agricultural residue, according to Mandegari2018",co2_emission,EMISSION,kg,2.1869705854855583,emission,0.2727272727272727,https://doi.org/10.1002/bbb.1801
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",co2_emission,EMISSION,kg,3.984691445308853,emission,0.2727272727272727,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",agricultural_residue,RAW MATERIALS,kg,-3.020810600667538,intermediate,0.494,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",ammonia,RAW MATERIALS,kg,-0.009969671949397817,intermediate,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",enzyme,RAW MATERIALS,kg,-0.019939343898795633,intermediate,0.53,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",lime,RAW MATERIALS,kg,-0.12960573534217162,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",succinic_acid,PRODUCT,kg,1.0,intermediate,0.40678,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",sulfuric_acid,RAW MATERIALS,kg,-0.4087565499253104,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",trimethylamine,RAW MATERIALS,kg,-0.03987868779759127,intermediate,0.6101694915254238,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of agricultural residue, according to Kosamia2023",water,RAW MATERIALS,kg,-18.194651307651014,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"syngas, from agricultural residue gasification",co2_emission,EMISSION,kg,1.6523596459396697,emission,0.2727272727272727,AB
"syngas, from agricultural residue gasification",agricultural_residue,RAW MATERIALS,kg,-1.5643493089920173,intermediate,0.494,AB
"syngas, from agricultural residue gasification",electricity,UTILITIES,kWh,-0.17768223940822228,intermediate,0.0,AB
"syngas, from agricultural residue gasification",oxygen_liquid,RAW MATERIALS,kg,-0.7207175408836747,intermediate,0.0,AB
"syngas, from agricultural residue gasification",syngas_2_to_1,PRODUCT,kg,1.0,intermediate,0.374789328,AB
"syngas, from agricultural residue gasification",water,RAW MATERIALS,kg,-1.0604144244996063,raw_material,0.0,AB
"ammonia, from Haber-Bosch process",ammonia,PRODUCT,kg,1.0,intermediate,0.0,AB
"ammonia, from Haber-Bosch process",electricity,UTILITIES,kWh,-0.5985245077866669,intermediate,0.0,AB
"ammonia, from Haber-Bosch process",hydrogen,RAW MATERIALS,kg,-0.18059587016519593,intermediate,0.0,AB
"ammonia, from Haber-Bosch process",nitrogen_liquid,RAW MATERIALS,kg,-0.837118096047279,intermediate,0.0,AB
"ammonia, from Haber-Bosch process",co_emission,EMISSION,kg,0.0001,emission,0.428,AB
"ammonia, from Haber-Bosch process",nh3_emission_chemical,EMISSION,kg,1e-05,emission,0.0,AB
"ammonia, from Haber-Bosch process",nox_emission_chemical,EMISSION,kg,0.001,emission,0.0,AB
"ethylene, from ethanol dehydration",nmvoc_emission,EMISSION,kg,0.0006,emission,0.0,ihsmarkit
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",cellulose,PRODUCT,kg,1.0,intermediate,0.444,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",cooling_water,UTILITIES,MJ,-0.513251243622759,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",electricity,UTILITIES,kWh,-0.2874585517607059,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",enzyme,RAW MATERIALS,kg,-0.004071108258451006,intermediate,0.53,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",forest_residue,RAW MATERIALS,kg,-1.20822174,raw_material,0.521,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",heat_high,UTILITIES,MJ,9.395107510382706,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",steam_high,UTILITIES,MJ,-2.09650284,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",water,RAW MATERIALS,kg,-7.631231354308848,raw_material,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"cellulose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",co2_emission,EMISSION,kg,1.015495647934503,emission,0.2727272727272727,https://doi.org/10.1016/j.biortech.2015.11.008
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",methanol,PRODUCT,kg,1.0,intermediate,0.375,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",electricity,UTILITIES,kWh,-0.15488000000000002,intermediate,0.0,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",heat,UTILITIES,MJ,-7.199999999999999,,,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",forest_residue,RAW MATERIALS,kg,-1.9901457882413798,raw_material,0.521,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",co2_feedstock,BY-PRODUCT CREDITS,kg,1.36,raw_material,0.2727272727272727,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",co2_emission_fossil,EMISSION,kg,0.13,emission,0.2727272727272727,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",co2_emission,EMISSION,kg,1.0668418374704494,emission,0.2727272727272727,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from forest residue gasification, with co2 capture, according to Charalambous",cooling_water,UTILITIES,MJ,-4.352,intermediate,0.0,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"electricity_biogenic, from forest residue",co2_emission,EMISSION,kg,0.9048947368421053,emission,0.2727272727272727,BAT efficiency
"heat, high temperature, from forest residue",co2_emission,EMISSION,kg,0.10612962962962963,emission,0.2727272727272727,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"electricity_biogenic, from agricultural residue",co2_emission_biogenic_short,EMISSION,kg,0.9805714285714284,emission,0.2727272727272727,BAT efficiency
"heat, high temperature, from agricultural residue",co2_emission_biogenic_short,EMISSION,kg,0.11500529100529099,emission,0.2727272727272727,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"electricity_biogenic, from forest residue",electricity,PRODUCT,kWh,1.0,intermediate,0.0,BAT efficiency
"electricity_biogenic, from agricultural residue",electricity_biogenic_short,PRODUCT,kWh,1.0,intermediate,0.0,BAT efficiency
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",co2_emission,EMISSION,kg,3.166672521957683,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",ammonium_sulfate,RAW MATERIALS,kg,-0.10253284185379584,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",co2_feedstock,BY-PRODUCT CREDITS,kg,0.8377007021810848,raw_material,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",corn_steep_liquor,RAW MATERIALS,kg,-0.10162547157190381,intermediate,0.3896,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",ethanol,PRODUCT,kg,1.0,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",forest_residue,RAW MATERIALS,kg,-2.919703743381428,raw_material,0.521,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",glucose,RAW MATERIALS,kg,-0.24045312470137958,intermediate,0.4,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",sulfuric_acid,RAW MATERIALS,kg,-0.09580174110388637,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021",water,RAW MATERIALS,kg,-14.430762889620183,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",co2_emission,EMISSION,kg,1.2125171636328695,emission,0.2727272727272727,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",cooling_water,UTILITIES,MJ,-0.6128297481277333,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",electricity,UTILITIES,kWh,-0.3432298587904772,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",enzyme,RAW MATERIALS,kg,-0.004860964838618141,intermediate,0.53,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",forest_residue,RAW MATERIALS,kg,-1.4426350326602866,raw_material,0.521,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",glucose,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",steam_high,UTILITIES,MJ,-2.503256101860726,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016",water,RAW MATERIALS,kg,-9.11180566413376,raw_material,0.0,https://doi.org/10.1016/j.biortech.2015.11.008
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",co2_emission,EMISSION,kg,2.385840114316959,emission,0.2727272727272727,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",cooling_water,UTILITIES,MJ,-2.3596568365455552,intermediate,0.0,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",corn_steep_liquor,RAW MATERIALS,kg,-0.04686855511365699,intermediate,0.3896,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",forest_residue,RAW MATERIALS,kg,-2.009314773477659,raw_material,0.521,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",lactic_acid,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",sodium_hydroxide,RAW MATERIALS,kg,-0.0012884923157851242,raw_material,0.0,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",sulfur_dioxide,RAW MATERIALS,kg,-0.018784517087434654,intermediate,0.0,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",trimethylamine,RAW MATERIALS,kg,-0.023555342996643653,intermediate,0.6101694915254238,https://doi.org/10.1002/bbb.1801
"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018",water,RAW MATERIALS,kg,-16.239063761901573,raw_material,0.0,https://doi.org/10.1002/bbb.1801
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",co2_emission,EMISSION,kg,4.2837516947749394,emission,0.2727272727272727,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",ammonia,RAW MATERIALS,kg,-0.009969671949397817,intermediate,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",enzyme,RAW MATERIALS,kg,-0.019939343898795633,intermediate,0.53,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",forest_residue,RAW MATERIALS,kg,-3.020810600667538,raw_material,0.521,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",lime,RAW MATERIALS,kg,-0.12960573534217162,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",succinic_acid,PRODUCT,kg,1.0,intermediate,0.40678,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",sulfuric_acid,RAW MATERIALS,kg,-0.4087565499253104,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",trimethylamine,RAW MATERIALS,kg,-0.03987868779759127,intermediate,0.6101694915254238,https://doi.org/10.1016/j.indcrop.2023.117101
"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023",water,RAW MATERIALS,kg,-18.194651307651014,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101
"syngas, from forest residue gasification",co2_emission,EMISSION,kg,1.80723022752988,emission,0.2727272727272727,AB
"syngas, from forest residue gasification",electricity,UTILITIES,kWh,-0.17768223940822228,intermediate,0.0,AB
"syngas, from forest residue gasification",forest_residue,RAW MATERIALS,kg,-1.5643493089920173,raw_material,0.521,AB
"syngas, from forest residue gasification",oxygen_liquid,RAW MATERIALS,kg,-0.7207175408836747,intermediate,0.0,AB
"syngas, from forest residue gasification",syngas_2_to_1,PRODUCT,kg,1.0,intermediate,0.374789328,AB
"syngas, from forest residue gasification",water,RAW MATERIALS,kg,-1.0604144244996063,raw_material,0.0,AB
"carbon_monoxide, from co2",carbon_monoxide,PRODUCT,kg,1.0,intermediate,0.42857142857142855,AB
"carbon_monoxide, from co2",co2_feedstock_fossil,RAW MATERIALS,kg,-1.654,raw_material,0.2727272727272727,AB
"carbon_monoxide, from co2",electricity,UTILITIES,kWh,-0.2777777777777778,intermediate,0.0,AB
"carbon_monoxide, from co2",heat_high,UTILITIES,MJ,-2.0,intermediate,0.0,AB
"carbon_monoxide, from co2",hydrogen,RAW MATERIALS,kg,-0.07519,intermediate,0.0,AB
"carbon_monoxide, from co2",water,UTILITIES,kg,-0.64286,raw_material,0.0,AB
"methanol, from co2 hydrogenation",co2_emission_fossil,EMISSION,kg,0.080898,emission,0.2727272727272727,
"methanol, from co2 hydrogenation",co2_feedstock_fossil,RAW MATERIALS,kg,-1.45732,raw_material,0.2727272727272727,
